DUPROW: YP57jVzo  0909批次 group_rank(fnd6_mfma2_revt/assets, subindustry) + group_rank
DUPROW: YP57jVzo 2026-09-09T03:27:30-04:00 0909批次 group_rank(fnd6_mfma2_revt/assets, subindustry) + group_rank
PARSE_FAIL: 0
  w40_e 78ZGmRV5 SF 4.92 tS 1.71 status UNSUBMITTED
  w41_a wpYNPJld SF 5.06 tS 1.78 status UNSUBMITTED
  w41_b 883GYlNo SF 4.84 tS 1.68 status UNSUBMITTED
  w41_c O0r6VZzJ SF 4.72 tS 1.99 status UNSUBMITTED
  w41_e le8g9an7 SF 4.95 tS 1.73 status UNSUBMITTED
  w41_f vRkY66xQ SF 4.92 tS 1.71 status UNSUBMITTED
  w42_a RRV5P0Yn SF 5.21 tS 1.91 status UNSUBMITTED
  w42_b vRkYPVZb SF 5.12 tS 1.82 status UNSUBMITTED
  w42_c kqV89LJd SF 4.98 tS 1.74 status UNSUBMITTED
  w42_d ZY0XNjnn SF 5.21 tS 1.91 status UNSUBMITTED
  w42_e 6XrGNe8L SF 4.81 tS 1.7 status UNSUBMITTED
  w42_f N1QK8ezq SF 4.98 tS 1.42 status UNSUBMITTED
  w43_a xAYl5pPJ SF 5.15 tS 1.87 status UNSUBMITTED
  w43_b 9qVGkOLx SF 5.14 tS 1.85 status UNSUBMITTED
  w43_c 883G25GW SF 5.1 tS 1.8 status UNSUBMITTED
  w43_d QP3WoPmp SF 5.12 tS 1.82 status UNSUBMITTED
  w43_e GrdQ7pmP SF 5.12 tS 1.82 status UNSUBMITTED
  w43_f j23VMQlj SF 4.87 tS 1.73 status UNSUBMITTED
  w43_g om6Pkzak SF 5.08 tS 1.48 status UNSUBMITTED
  w44_g d5O9POpx SF 5.18 tS 1.89 status UNSUBMITTED
  w48_a N1QLrPN7 SF 5.85 tS 2.12 status UNSUBMITTED
  w48_b YP58017J SF 5.27 tS 1.88 status UNSUBMITTED
  w48_c pwPxlG7j SF 5.03 tS 2.76 status UNSUBMITTED
  w48_d E5vNEL1K SF 5.4 tS 1.99 status UNSUBMITTED
  w48_e 2rO9LxgJ SF 4.88 tS 1.74 status UNSUBMITTED
  w48_i A10e7Zag SF 4.19 tS 2.49 status UNSUBMITTED
  w49_a om6RgVnE SF 5.25 tS 2.92 status UNSUBMITTED
  w49_b ZY0gKrlj SF 4.83 tS 3.08 status UNSUBMITTED
  w49_c pwPxKKk3 SF 5.0 tS 2.65 status UNSUBMITTED
  w49_d j23orrMk SF 5.95 tS 2.4 status UNSUBMITTED
  w49_e 78Z3n6lO SF 5.48 tS 1.97 status UNSUBMITTED
  w49_h blRJdJ6r SF 5.62 tS 2.54 status UNSUBMITTED
  w4_s8_t005 akL7QMQ1 SF 4.65 tS 2.3 status UNSUBMITTED
  w50_a ZY0gKO9j SF 5.29 tS 2.98 status UNSUBMITTED
  w50_b YP58geov SF 5.28 tS 3.03 status UNSUBMITTED
  w50_d P0ZxGdYK SF 5.15 tS 2.9 status UNSUBMITTED
  w50_e 0mRxpoEK SF 5.19 tS 2.79 status UNSUBMITTED
  w50_f Vk6ZGw35 SF 5.0 tS 2.94 status UNSUBMITTED
  w50_g xAYVNz8N SF 5.06 tS 3.0 status UNSUBMITTED
  w50_h j23o69dk SF 5.29 tS 2.98 status UNSUBMITTED
  w51_a KPOvGJRj SF 6.05 tS 2.48 status UNSUBMITTED
  w51_b vRkZN1gG SF 6.0 tS 2.52 status UNSUBMITTED
  w51_c vRkZNpEb SF 5.91 tS 2.56 status UNSUBMITTED
  w51_d vRkZNpGw SF 5.8 tS 2.52 status UNSUBMITTED
  w51_e QP3OGAG5 SF 5.24 tS 2.77 status UNSUBMITTED
  w51_f 58Qrp1q5 SF 4.97 tS 3.09 status UNSUBMITTED
  w51_g blRJQeGm SF 4.67 tS 3.06 status UNSUBMITTED
  w51_h LL9EG0bL SF 5.09 tS 2.84 status UNSUBMITTED
  w52_a d5OYjqdY SF 5.98 tS 2.42 status UNSUBMITTED
  w52_b ZY0g7q2d SF 5.84 tS 2.3 status UNSUBMITTED
  w52_c O0rR7mmR SF 5.91 tS 2.46 status UNSUBMITTED
  w52_d 78Z3jxx2 SF 5.91 tS 2.58 status UNSUBMITTED
  w52_e le8Ej0a8 SF 5.72 tS 2.42 status UNSUBMITTED
  w52_f le8Ej3kx SF 5.62 tS 2.69 status UNSUBMITTED
  w52_g kqVvjjnK SF 6.14 tS 2.53 status UNSUBMITTED
  w52_h qMWOjxW1 SF 5.82 tS 2.64 status UNSUBMITTED
  w53_a MP1d7Nvk SF 6.05 tS 2.57 status UNSUBMITTED
  w53_b 3q91lvxO SF 5.91 tS 2.64 status UNSUBMITTED
  w53_c wpY3Yxvd SF 6.19 tS 2.49 status UNSUBMITTED
  w53_d kqVvVxag SF 6.03 tS 2.32 status UNSUBMITTED
  w53_e 78Z3ZAe1 SF 6.04 tS 2.59 status UNSUBMITTED
  w53_f Vk6Z6nmw SF 6.11 tS 2.43 status UNSUBMITTED
  w53_g 78Z3ZgrZ SF 6.06 tS 2.42 status UNSUBMITTED
  w53_h om6R6zo6 SF 5.77 tS 2.72 status UNSUBMITTED
  w54_a 58QrQzeM SF 5.96 tS 3.11 status UNSUBMITTED
  w54_b xAYVY3rw SF 5.53 tS 2.09 status UNSUBMITTED
  w54_c blRJRxvl SF 5.24 tS 2.6 status UNSUBMITTED
  w54_d A10e0LQY SF 6.15 tS 2.53 status UNSUBMITTED
  w54_e zqYgYexo SF 6.08 tS 2.51 status UNSUBMITTED
  w54_f JjxoxraA SF 5.94 tS 2.46 status UNSUBMITTED
  w54_g 78Z3Z5m5 SF 6.04 tS 2.65 status UNSUBMITTED
  w54_h qMWOWaE1 SF 6.14 tS 2.53 status UNSUBMITTED
  w55_a kqVvoRMP SF 6.05 tS 2.58 status UNSUBMITTED
  w55_b JjxoNKAj SF 6.01 tS 2.64 status UNSUBMITTED
  w55_c le8Evzp8 SF 5.68 tS 1.9 status UNSUBMITTED
  w55_d 2rO9wZvJ SF 5.57 tS 1.67 status UNSUBMITTED
  w55_e LL9ENRX2 SF 5.86 tS 2.22 status UNSUBMITTED
  w55_f RRV9brza SF 6.09 tS 2.38 status UNSUBMITTED
  w55_g gJQXb8bg SF 5.87 tS 2.72 status UNSUBMITTED
  w55_h Vk6Za7Lw SF 6.15 tS 2.54 status UNSUBMITTED
  w56_a YP58Mr5l SF 5.33 tS 1.61 status UNSUBMITTED
  w56_b d5OY1Xgv SF 5.04 tS 1.61 status UNSUBMITTED
  w56_c GrdXOVGP SF 4.87 tS 1.63 status UNSUBMITTED
  w56_d npKmP0Pd SF 4.65 tS 1.66 status UNSUBMITTED
  w56_e 3q91V61Z SF 5.57 tS 2.8 status UNSUBMITTED
  w56_f O0rR8mjg SF 5.04 tS 1.61 status UNSUBMITTED
  w56_g A10ev37X SF 5.19 tS 1.5 status UNSUBMITTED
  w56_h le8EKVK8 SF 5.47 tS 2.89 status UNSUBMITTED
  w57_a E5vNRQpR SF 5.4 tS 3.0 status UNSUBMITTED
  w57_b O0rR8WGv SF 5.26 tS 3.15 status UNSUBMITTED
  w57_c ZY0gAMW8 SF 5.09 tS 3.19 status UNSUBMITTED
  w57_d npKmPQO3 SF 5.4 tS 3.0 status UNSUBMITTED
  w57_e 2rO9mVR5 SF 5.2 tS 3.14 status UNSUBMITTED
  w57_g vRkZOKWd SF 5.26 tS 3.15 status UNSUBMITTED
  w57_h JjxoPMKl SF 5.3 tS 3.16 status UNSUBMITTED
  w58_a E5vNVa2L SF 4.61 tS 3.88 status UNSUBMITTED
  w58_b xAYV1mnp SF 4.23 tS 3.83 status UNSUBMITTED
  w58_d vRkZOLP3 SF 4.72 tS 3.78 status UNSUBMITTED
  w58_e 883VvlzX SF 4.25 tS 3.6 status UNSUBMITTED
  w58_g vRkZO1qw SF 4.23 tS 3.82 status UNSUBMITTED
  w59_g j23oY0Mo SF 4.98 tS 4.01 status UNSUBMITTED
  w59_h 6XrZdlOK SF 5.01 tS 3.44 status UNSUBMITTED
  w5_s8_ind zqYk25AG SF 4.72 tS 2.55 status UNSUBMITTED
  w60_c RRV9Ewa1 SF 4.22 tS 3.39 status UNSUBMITTED
  w60_e LL9EMQv6 SF 5.0 tS 3.4 status UNSUBMITTED
  w60_f A10exRzR SF 4.14 tS 3.39 status UNSUBMITTED
  w60_g rK597g61 SF 4.44 tS 3.06 status UNSUBMITTED
  w62_e zqY2qQqK SF 4.13 tS 3.55 status UNSUBMITTED
  w62_f rK5NKRYd SF 4.39 tS 3.79 status UNSUBMITTED
  w62_h ZY0dPjv1 SF 5.02 tS 3.57 status UNSUBMITTED
  w63_c 3q9kLnGN SF 4.64 tS 2.24 status UNSUBMITTED
  w63_f gJQgpgGM SF 4.1 tS 3.5 status UNSUBMITTED
  w64_e 883EgXQV SF 4.39 tS 2.74 status UNSUBMITTED
  w64_f le856bwO SF 4.29 tS 2.9 status UNSUBMITTED
  w64_g xAY2ww1n SF 4.9 tS 3.68 status UNSUBMITTED
  w65_a O0rMq0Wv SF 4.35 tS 2.29 status UNSUBMITTED
  w65_b rK5NEp6j SF 4.41 tS 2.75 status UNSUBMITTED
  w65_c P0ZYqrqE SF 4.42 tS 2.99 status UNSUBMITTED
  w65_d zqY2QQa8 SF 4.36 tS 2.33 status UNSUBMITTED
  w65_e gJQgwb7v SF 4.41 tS 2.77 status UNSUBMITTED
  w65_f vRkpxElz SF 4.34 tS 1.96 status UNSUBMITTED
  w65_g vRkp90Jw SF 4.16 tS 3.25 status UNSUBMITTED
  w65_h Vk6mEdg0 SF 4.26 tS 2.47 status UNSUBMITTED
  w66_a RRVldAAe SF 4.57 tS 3.35 status UNSUBMITTED
  w66_b 3q9kzjxN SF 4.12 tS 2.78 status UNSUBMITTED
  w66_d zqY2Wqkd SF 4.11 tS 3.08 status UNSUBMITTED
  w66_e A10r3d5d SF 4.2 tS 2.73 status UNSUBMITTED
  w66_f LL9mR9LM SF 4.58 tS 2.94 status UNSUBMITTED
  w67_a vRkp2VRv SF 4.24 tS 1.89 status UNSUBMITTED
  w67_b d5O31wJw SF 4.37 tS 2.41 status UNSUBMITTED
  w67_d O0rM8nNY SF 4.51 tS 3.13 status UNSUBMITTED
  w67_e XgWvJ9Na SF 4.36 tS 2.47 status UNSUBMITTED
  w67_f KPO5mKO1 SF 4.13 tS 2.44 status UNSUBMITTED
  w68_a 9qVdGqg1 SF 4.36 tS 2.41 status UNSUBMITTED
  w68_d Vk6mMEe5 SF 4.09 tS 2.43 status UNSUBMITTED
  w68_f MP1egvq6 SF 4.72 tS 1.83 status UNSUBMITTED
  w68_h KPO5vmEg SF 4.31 tS 2.22 status UNSUBMITTED
  w69_a rK5NGW0d SF 4.01 tS 2.1 status UNSUBMITTED
  w69_b 3q9kPP1Q SF 4.33 tS 2.66 status UNSUBMITTED
  w69_f om6JrlxJ SF 4.09 tS 2.35 status UNSUBMITTED
  w6_s10_d20 A10lrkJl SF 4.11 tS 2.65 status UNSUBMITTED
  w71_c e79VZ1rd SF 4.09 tS 1.78 status UNSUBMITTED
  w71_d E5v8P8AJ SF 4.6 tS 2.42 status UNSUBMITTED
  w74_b mLgQjWEX SF 4.33 tS 1.47 status UNSUBMITTED
  w74_c blRARE9K SF 4.33 tS 3.24 status UNSUBMITTED
  w74_d mLgQg35X SF 4.57 tS 1.93 status UNSUBMITTED
  w74_e 883X3K2X SF 4.55 tS 3.79 status UNSUBMITTED
  w74_g e79E997g SF 4.55 tS 3.72 status UNSUBMITTED
  w74_h rK585G9E SF 4.4 tS 1.72 status UNSUBMITTED
  w74_i akLGLQL9 SF 4.28 tS 2.89 status UNSUBMITTED
  w76_b P0ZKMapL SF 4.32 tS 1.94 status UNSUBMITTED
  w76_f mLgQYaVK SF 4.26 tS 1.52 status UNSUBMITTED
  w76_g qMWVEYzP SF 4.22 tS 2.48 status UNSUBMITTED
  w76_h 78ZloP9L SF 4.48 tS 1.89 status UNSUBMITTED
  w76_i e79E6jjl SF 4.46 tS 1.92 status UNSUBMITTED
  w76_j 2rOeAzk8 SF 4.32 tS 2.84 status UNSUBMITTED
  w77_b LL93MEbe SF 4.14 tS 1.96 status UNSUBMITTED
  w77_c rK58Rx8E SF 4.26 tS 1.92 status UNSUBMITTED
  w77_d d5OvWMlx SF 4.28 tS 1.9 status UNSUBMITTED
  w77_e A10ExKrd SF 4.49 tS 1.96 status UNSUBMITTED
  w77_f akLGaMox SF 4.43 tS 1.79 status UNSUBMITTED
  w77_h d5Ova1gE SF 4.25 tS 1.49 status UNSUBMITTED
  w77_i LL93K5JL SF 4.22 tS 1.81 status UNSUBMITTED
  w77_j 78ZlYlxO SF 4.02 tS 1.29 status UNSUBMITTED
  w78_b KPOZV9Gz SF 4.65 tS 1.45 status UNSUBMITTED
  w78_c YP5YllvM SF 4.52 tS 2.1 status UNSUBMITTED
  w78_d XgWMNaO5 SF 4.16 tS 1.52 status UNSUBMITTED
  w78_f om6ZPxmk SF 4.16 tS 1.46 status UNSUBMITTED
  w78_g MP1VdqRk SF 4.18 tS 1.71 status UNSUBMITTED
  w78_h 1Yx0O5rJ SF 4.56 tS 1.35 status UNSUBMITTED
  w78_i kqV9v3dP SF 4.41 tS 1.81 status UNSUBMITTED
  w79_a xAY5pxng SF 4.09 tS 1.3 status UNSUBMITTED
  w79_b E5vxPwjL SF 4.56 tS 1.78 status UNSUBMITTED
  w79_c xAY5plkN SF 4.55 tS 1.52 status UNSUBMITTED
  w79_f A10EXj1Y SF 4.11 tS 1.37 status UNSUBMITTED
  w79_g e79EMRYM SF 4.12 tS 1.72 status UNSUBMITTED
  w79_i xAY57eRn SF 4.22 tS 1.6 status UNSUBMITTED
  w80_b kqVYEqKg SF 4.01 tS 1.26 status UNSUBMITTED
  w80_c WjPx1mjd SF 4.09 tS 1.46 status UNSUBMITTED
  w80_h gJQ0k0V0 SF 4.17 tS 1.7 status UNSUBMITTED
  w82_a YP59AEKW SF 4.11 tS 1.25 status UNSUBMITTED
  w82_d zqYL9ZJd SF 4.32 tS 1.85 status UNSUBMITTED
  w83_b A102woAW SF 4.27 tS 1.94 status UNSUBMITTED
  w83_e blRKqE26 SF 4.41 tS 1.89 status UNSUBMITTED
  w83_g YP5900Qq SF 4.91 tS 1.79 status UNSUBMITTED
  w85_d mLgl5Rkx SF 4.7 tS 1.57 status UNSUBMITTED
  w85_e om6kN2Ym SF 4.05 tS 1.55 status UNSUBMITTED
  w85_f 1Yx2pLpK SF 4.07 tS 1.85 status UNSUBMITTED
  w85_g npKXNnRM SF 4.14 tS 2.31 status UNSUBMITTED
  w85_h wpYvaEZp SF 4.3 tS 1.77 status UNSUBMITTED
  w86_h RRVv7mXj SF 4.08 tS 1.57 status UNSUBMITTED
  w87_a Jjx27rMn SF 4.49 tS 1.51 status UNSUBMITTED
  w87_b kqVYj9X6 SF 4.25 tS 1.44 status UNSUBMITTED
  w87_d Grd7dq80 SF 4.24 tS 1.43 status UNSUBMITTED
  w87_g 1Yx2xnZJ SF 4.79 tS 1.64 status UNSUBMITTED
  w87_h xAYEYdRq SF 4.32 tS 1.43 status UNSUBMITTED
  w88_f xAYE3mjg SF 4.11 tS 1.38 status UNSUBMITTED
  w91_d qMWpGw3Z SF 4.54 tS 1.36 status UNSUBMITTED
  w91_f kqVMGzQ8 SF 4.25 tS 1.44 status UNSUBMITTED
  w91_g mLgN7EYp SF 4.49 tS 1.51 status UNSUBMITTED
  w92_a akL8wRoR SF 4.61 tS 2.14 status UNSUBMITTED
  w92_b RRVoK5ea SF 4.82 tS 2.38 status UNSUBMITTED
  w94_c N1QG2wgq SF 5.82 tS 2.75 status UNSUBMITTED
  w94_d akL8gY01 SF 5.69 tS 3.29 status UNSUBMITTED
  w94_e xAYoEXvm SF 5.89 tS 2.53 status UNSUBMITTED
  w94_f QP3Aom95 SF 5.6 tS 2.86 status UNSUBMITTED
  w94_g Vk6LRYAY SF 4.82 tS 2.26 status UNSUBMITTED
  w94_h e79PWqMg SF 5.33 tS 2.16 status UNSUBMITTED
  w94_j O0rj2Zw1 SF 5.85 tS 2.75 status UNSUBMITTED
  w95_a E5vM2QN1 SF 5.61 tS 3.62 status UNSUBMITTED
  w95_b WjPRxY7x SF 5.8 tS 2.97 status UNSUBMITTED
  w95_c kqVMYO86 SF 5.69 tS 3.29 status UNSUBMITTED
  w95_d d5O6PPXK SF 5.43 tS 2.89 status UNSUBMITTED
  w95_e d5O6PMAJ SF 5.67 tS 3.31 status UNSUBMITTED
  w95_f rK5wnZ6E SF 5.56 tS 3.38 status UNSUBMITTED
  w96_a 6XrLnJq5 SF 5.61 tS 3.63 status UNSUBMITTED
  w96_b A108RmPW SF 5.59 tS 3.66 status UNSUBMITTED
  w96_c A1081j6E SF 4.35 tS 3.04 status UNSUBMITTED
  w96_d WjP2jMrd SF 4.63 tS 2.27 status UNSUBMITTED
  w96_e 1YxAYVvK SF 5.23 tS 3.18 status UNSUBMITTED
  w96_g rK5MKJoJ SF 5.17 tS 3.45 status UNSUBMITTED
  w96_i blR1lQEN SF 5.61 tS 3.62 status UNSUBMITTED
  w96_j 0mR2mjNp SF 5.36 tS 3.19 status UNSUBMITTED
  w97_b vRkXww9G SF 5.61 tS 3.62 status UNSUBMITTED
  w97_c xAYpO9qn SF 5.6 tS 3.54 status UNSUBMITTED
  w97_d QP3pZlqr SF 5.4 tS 3.52 status UNSUBMITTED
  w97_e KPOMlEbE SF 4.75 tS 3.07 status UNSUBMITTED
  w97_f vRkXwvNA SF 5.88 tS 2.62 status UNSUBMITTED
  w97_g E5vPOze9 SF 5.61 tS 3.62 status UNSUBMITTED
  w97_h mLgWwdEK SF 5.39 tS 3.36 status UNSUBMITTED
  w97_j mLgWpLQx SF 5.56 tS 3.23 status UNSUBMITTED
  w99_i YP5oZYxR SF 5.18 tS 3.55 status UNSUBMITTED
  x162_w162_03_MAR 58znNN8o SF 4.68 tS 1.8 status UNSUBMITTED
  x162_w162_03_SEC kqoEeY8P SF 4.77 tS 1.93 status UNSUBMITTED
  x162_w162_06_SEC wpZKwnv2 SF 5.35 tS 1.29 status UNSUBMITTED
  x162_w162_07_MAR zq8KwmA8 SF 4.0 tS 1.67 status UNSUBMITTED
  x162_w164_00_MAR 1YXkV3l6 SF 4.6 tS 1.6 status UNSUBMITTED
  x162_w164_00_SEC xA3O90dJ SF 5.14 tS 1.98 status UNSUBMITTED
  x162_w164_04_MAR pwRYz9pg SF 4.95 tS 1.41 status UNSUBMITTED
  x162_w164_04_SEC pwRY1Ako SF 5.66 tS 1.64 status UNSUBMITTED
  x162_w165_00_SEC QPbZ5pZW SF 4.16 tS 1.55 status UNSUBMITTED
  x162_w165_01_SEC N1ax6O5p SF 4.58 tS 1.7 status UNSUBMITTED
  x162_w165_04_MAR 9qjZ9o3q SF 4.04 tS 1.28 status UNSUBMITTED
  x162_w165_04_SEC 1YXko7MM SF 4.32 tS 1.25 status UNSUBMITTED
  x163_w27lnoqxrent_MAR vRrwaX7z SF 4.15 tS 1.28 status UNSUBMITTED
  x164_w16402_SEC rKOpExXE SF 4.96 tS 2.21 status UNSUBMITTED
  x164_w16501_SEC N1ax6O5p SF 4.58 tS 1.7 status UNSUBMITTED
  x164_w16602_SEC mLmwAnW5 SF 4.82 tS 2.16 status UNSUBMITTED
  x167_A1_swap_ret10 Grb1k8P3 SF 4.47 tS 1.62 status UNSUBMITTED
  x170_P1_a1_turndist akbjOzwv SF 4.28 tS 1.52 status UNSUBMITTED
  x170_P3_aol2_sales 6XjmE5vL SF 4.46 tS 1.54 status UNSUBMITTED
  x170_P4_accr_sales akbjdMpv SF 4.01 tS 1.54 status UNSUBMITTED
  x170_P6_b0_overnite 9qjZwJWr SF 4.08 tS 1.29 status UNSUBMITTED
  x172_w164_00_INTRA E5pOemEm SF 5.47 tS 2.42 status UNSUBMITTED
  x172_w164_01_TURND Xgbm8EGz SF 4.91 tS 1.62 status UNSUBMITTED
  x172_w164_02_INTRA A1Nj7wYe SF 5.21 tS 3.51 status UNSUBMITTED
  x172_w164_03_OVN LLNVdxl9 SF 5.0 tS 1.4 status UNSUBMITTED
  x172_w164_04_OVN mLmwVok6 SF 5.88 tS 1.83 status UNSUBMITTED
  x172_w164_05_TURND O0NQxp71 SF 4.82 tS 1.74 status UNSUBMITTED
  x172_w164_06_TURND gJbk9V1K SF 4.98 tS 2.43 status UNSUBMITTED
  x172_w165_01_OVN A1NjP9Vl SF 4.98 tS 2.13 status UNSUBMITTED
  x172_w165_02_INTRA 1YXkd8vk SF 4.74 tS 1.93 status UNSUBMITTED
  x172_w165_04_TURND 1YXkdgqK SF 4.56 tS 1.73 status UNSUBMITTED
  x172_w166_00_INTRA 88j5Qwem SF 4.88 tS 3.0 status UNSUBMITTED
  x172_w166_02_OVN omL8lP5n SF 4.79 tS 2.23 status UNSUBMITTED
  x174_m161_e79PvPpE_AMIINT ZYbPbXj1 SF 5.37 tS 1.6 status UNSUBMITTED
  x174_m161_e79PvPpE_OTMAMI YPbLbleq SF 4.89 tS 1.4 status UNSUBMITTED
  x174_m161_e79PvPpE_OTMINT O0NQNMXg SF 4.85 tS 1.51 status UNSUBMITTED
  x174_w125_d_AMIINT j2Az8n0E SF 5.04 tS 2.41 status UNSUBMITTED
  x174_w164_02_AMIINT QPbZbQ8G SF 5.51 tS 3.2 status UNSUBMITTED
  x174_w164_02_OTMAMI blbGbLjZ SF 4.94 tS 2.68 status UNSUBMITTED
  x174_w164_02_OTMINT 6Xjmjr7G SF 4.68 tS 3.15 status UNSUBMITTED
  x174_w164_05_AMIINT 9qjZWLGd SF 5.76 tS 2.29 status UNSUBMITTED
  x174_w164_05_OTMAMI Grb1OJdZ SF 4.83 tS 1.82 status UNSUBMITTED
  x174_w164_05_OTMINT omL8WOW2 SF 4.37 tS 1.86 status UNSUBMITTED
  x174_w165_01_AMIINT omL8L13E SF 5.65 tS 2.61 status UNSUBMITTED
  x174_w165_01_OTMAMI E5pOv9o9 SF 5.08 tS 2.25 status UNSUBMITTED
  x174_w165_01_OTMINT JjNMNwal SF 4.54 tS 2.28 status UNSUBMITTED
  x174_x172_w164_01_TURND_AMIINT 0mXOXoQr SF 5.7 tS 2.08 status UNSUBMITTED
  x174_x172_w164_01_TURND_OTMAMI levpvxZn SF 4.99 tS 1.55 status UNSUBMITTED
  x174_x172_w164_01_TURND_OTMINT qMx9xzgO SF 4.53 tS 1.71 status UNSUBMITTED
  x174_x172_w164_02_INTRA_AMICOV 78N7N5Q2 SF 5.69 tS 3.33 status UNSUBMITTED
  x174_x172_w164_02_INTRA_OTMAMI levpvnql SF 5.08 tS 3.1 status UNSUBMITTED
  x174_x172_w164_02_INTRA_OTMCOV 9qjZjN6d SF 4.9 tS 3.32 status UNSUBMITTED
  x174_x172_w164_05_TURND_AMIINT d5bkOna2 SF 5.49 tS 2.15 status UNSUBMITTED
  x174_x172_w164_05_TURND_OTMAMI blbGRnAq SF 4.58 tS 1.7 status UNSUBMITTED
  x174_x172_w165_01_OVN_AMICOV Grb1d5m5 SF 5.76 tS 2.34 status UNSUBMITTED
  x174_x172_w165_01_OVN_AMIINT MPaM10LL SF 5.75 tS 2.61 status UNSUBMITTED
  x174_x172_w165_01_OVN_INTCOV xA3OY2rm SF 5.27 tS 2.4 status UNSUBMITTED
  x175_m161_0mR2K6lr_B xA3Ol9Mq SF 4.85 tS 1.51 status UNSUBMITTED
  x175_m161_0mR2K6lr_BIT mLmwKxOK SF 4.85 tS 1.48 status UNSUBMITTED
  x175_m161_0mR2K6lr_I d5bk9XRX SF 5.18 tS 1.63 status UNSUBMITTED
  x175_m161_e79PvPpE_B O0NQNMXg SF 4.85 tS 1.51 status UNSUBMITTED
  x175_m161_e79PvPpE_BIT 2rw8Ap9x SF 4.85 tS 1.48 status UNSUBMITTED
  x175_m161_e79PvPpE_I N1axN6Aw SF 5.2 tS 1.63 status UNSUBMITTED
  x175_w114_m_I 9qjZ8oZ2 SF 4.49 tS 1.86 status UNSUBMITTED
  x175_w125_c_I ZYbPXKbY SF 4.79 tS 2.94 status UNSUBMITTED
  x175_w125_d_I N1axP6w8 SF 4.59 tS 2.45 status UNSUBMITTED
  x175_w164_02_B 6Xjmjr7G SF 4.68 tS 3.15 status UNSUBMITTED
  x175_w164_02_BIT zq8K3p5G SF 4.56 tS 2.96 status UNSUBMITTED
  x175_w164_02_I A1Nj7wYe SF 5.21 tS 3.51 status UNSUBMITTED
  x175_w164_05_B omL8WOW2 SF 4.37 tS 1.86 status UNSUBMITTED
  x175_w164_05_BIT N1axPx7o SF 4.23 tS 1.79 status UNSUBMITTED
  x175_w164_05_I A1NjVEqR SF 5.14 tS 2.17 status UNSUBMITTED
  x175_w165_01_B JjNMNwal SF 4.54 tS 2.28 status UNSUBMITTED
  x175_w165_01_BIT 1YXkjwOk SF 4.39 tS 2.19 status UNSUBMITTED
  x175_w165_01_I levpMJ0x SF 5.03 tS 2.47 status UNSUBMITTED
  x175_w166_02_B Grb1mNqo SF 4.46 tS 2.33 status UNSUBMITTED
  x175_w166_02_BIT omL8Pm1J SF 4.39 tS 2.27 status UNSUBMITTED
  x175_w166_02_I wpZKoPa1 SF 4.79 tS 2.49 status UNSUBMITTED
  x175_x164_w16402_SEC_B rKOp08Rm SF 4.65 tS 2.39 status UNSUBMITTED
  x175_x164_w16402_SEC_BIT E5pON1bJ SF 4.54 tS 2.23 status UNSUBMITTED
  x175_x164_w16402_SEC_I qMx9526K SF 5.15 tS 2.66 status UNSUBMITTED
  x175_x172_w164_01_TURND_B qMx9xzgO SF 4.53 tS 1.71 status UNSUBMITTED
  x175_x172_w164_01_TURND_BIT LLNV5Ynn SF 4.14 tS 1.58 status UNSUBMITTED
  x175_x172_w164_01_TURND_I blbG88xm SF 5.14 tS 2.07 status UNSUBMITTED
  x175_x172_w164_05_TURND_I 2rw8m6bP SF 4.89 tS 2.06 status UNSUBMITTED
  x175_x172_w165_01_OVN_B RRbjAj0a SF 4.58 tS 2.26 status UNSUBMITTED
  x175_x172_w165_01_OVN_BIT gJbkWpLJ SF 4.43 tS 2.17 status UNSUBMITTED
  x175_x172_w165_01_OVN_I npdxPLxx SF 5.15 tS 2.48 status UNSUBMITTED
  x175_x172_w166_02_OVN_B Vka1Nar0 SF 4.54 tS 2.34 status UNSUBMITTED
  x175_x172_w166_02_OVN_BIT P02Q5oL7 SF 4.47 tS 2.28 status UNSUBMITTED
  x175_x172_w166_02_OVN_I 78N7Y15v SF 4.93 tS 2.52 status UNSUBMITTED
  x176_x175_m161_e79PvPpE_B_d22 QPbJr8g5 SF 4.45 tS 1.25 status UNSUBMITTED
  x176_x175_w166_02_BIT_d22 blbk2Ra6 SF 4.19 tS 1.83 status UNSUBMITTED
  x176_x175_w166_02_BIT_d32 2rw0qj7b SF 4.01 tS 1.71 status UNSUBMITTED
  x176_x175_w166_02_B_d22 mLm32026 SF 4.26 tS 1.88 status UNSUBMITTED
  x176_x175_w166_02_B_d32 LLNjbwKn SF 4.1 tS 1.77 status UNSUBMITTED
  x176_x175_w166_02_B_d44 Grba0jdJ SF 4.01 tS 1.73 status UNSUBMITTED
  x176_x175_x172_w166_02_OVN_BIT_d22 e7bp8Ozp SF 4.31 tS 1.86 status UNSUBMITTED
  x176_x175_x172_w166_02_OVN_BIT_d32 XgbrwqPz SF 4.13 tS 1.73 status UNSUBMITTED
  x176_x175_x172_w166_02_OVN_BIT_d44 Wjbqwk8j SF 4.03 tS 1.68 status UNSUBMITTED
  x176_x175_x172_w166_02_OVN_B_d22 KPN0YkXE SF 4.38 tS 1.91 status UNSUBMITTED
  x176_x175_x172_w166_02_OVN_B_d32 QPbJr31r SF 4.22 tS 1.79 status UNSUBMITTED
